artist_name,artist_id,brand_id
J.J. Johnson,3hZ5sdhYTvgrmXIwtVwqmS,1
Kai Winding,1kYYk4lJ7ZWbyy3zDYOl6h,1
Gene Quill,28JzKOW8khxaORynWl8eYD,1
Jimmy Knepper,4MCNElwTJzuZgfIIZhB2Yo,1
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,1
Bill Evans,2PyoC81N6Uz8xs5Lzaquje,1
Bob Brookmeyer,3aM9H4QBnPUo6mnNVufAtN,1
Monica Zetterlund,7mvvG63CNSY93JWAJ37rnD,1
Jack DeJohnette,7rDjbKTLlpNYJRWMm7QVxU,1
Bill Evans and Jerry Wald,7z2Ar9sVKamiYx0H3WC5tW,1
Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,1
Lee Konitz,4YNvbaOaqp5pzC5US5t48k,1
Wayne Marsh,2UTw61S0dt7Z4OUvyu1PEb,1
Stan Getz,0FMucZsEnCxs5pqBjHjIc8,1
Hal McKusick,2QfeCxCqmxL7Rk0h6gJtIy,1
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,1
Cannonball Adderley,5v74mT11KGJqadf9sLw4dA,1
Marty Morell,5pVRympcNuHnrUwypg5fWq,1
BOB SCHWARZ,06u9yYuuuZ0exLvF8XG61k,1
Bill Evans & Tony Scott Quartet,43bthZxwNNsmT7u8X8s4mn,1
Bill Evans & Lee Konitz,3xGMU83BGYk6opfPcIK4GG,1
Sonny Stitt,217b0uqAzsOOhGcnoANZqj,1
Bobby McFerrin,2FjkZT851ez950cyPjeYid,1
Chick Corea,5olDKSsFhhmwh8UCWwKtpq,1
Dave Grusin,0SPkat5bgfP5wo2kbqZIwu,1
Eliane Elias,4qKIiUdFND09cgGOc5kfoR,1
Makoto Ozone,7Gv9weyLTeDrDjABqHnged,1
ゲイリー・バートン,0tQbaSXdw26i6oGZyoqaVa,1
Chick Corea Trio,6mFzCDU2A0UitaaGsKuDxv,1
Chick Corea Akoustic Band,2K2uK7PnkK8mMITdUUDK5v,1
Herbie Hancock,2ZvrvbQNrHKwjT7qfGFFUW,1
Chick Corea Band,3rEoU69fHzqOIsT5PmnMf3,1
Sadao Watanabe,2hGDAhezELu9olOncSWZYI,1
Hiromi,7DeuppKQdCVhuWrzzCBBpc,1
The Jive Aces,3hR8kE1jAgMhut0Daw3EL2,1
Glenn Zottola,03nWhlkvRVbQK2uN5Pyp0T,1
Stanley Clarke,1lGt9WgdYGpMnmwGkcCm05,1
Marcus Roberts,6dz608P8sHylVvVVo5OLx2,1
Origin,7bV8v6oa1DQo6pz5ETSSJz,1
John McLaughlin,4v0R1feRiuCDch7aAheVhY,1
"Chick Corea, Pat Metheny, Jack DeJohnette",093V4Stav03VX3DzZIRnju,1
Return To Forever,1txWOvvuItlRlkB4rM0cUK,1
Bobby Timmons Trio,47jpbb07933jSiHmir7yda,1
Johnny Lytle,1YENA5yMZMS2ta6wzLKWPg,1
Art Blakey & The Jazz Messengers,6ykfXAed2KOLOMI3R0TZdz,1
Joe Alexander,7vMiNVR8QUxVtXKeVJF8iD,1
Albert Tootie Heath,53yX28INJxLAZYpUbANw3K,1
Bobby Timmons,0xRqtLGIVSzXM9yg2wFMLC,1
John Hunt,2UQr4xT7gDHJ5Mu5Pceb14,1
Sam Jones,1kAv08slEx0DSJkSOrKlsY,1
Dexter Gordon,3NUsiT2JSyaWAnWaXxDzhQ,1
Art Blakey,6QQuESLtKhAOcLW2TeWC2t,1
His Jazz Messengers,463S9Uj8vl6nXgGMd1HwdK,1
Sam Jones,6ArVhrX5WE3fMuiR1D5kLV,1
Jimmy Cobb,7KLg0R9RSUabK2CG2MTbBJ,1
Sonny Clark,1Sc9ykJB728MAZab1Ocwy8,1
Buddy DeFranco,4PGmuM1NRpb2AynvthlC6y,1
Bennie Green,2hnu0reSXt41AChIYyo4sU,1
Lee Morgan,38C3okxv3fyyOIQUVPCdGX,1
Frank Rosolino,45bXfbMv7GMzRuytlzeQbJ,1
Grant Green,6dAtGAnHCQ1ujMUZ9Ep82k,1
"Buddy De Franco, Sonny Clark, Gene Wright, Bobby White",6yHve6dNk4MqEe7gkGH18I,1
Sonny Criss,5HL4KA3y1IyeAD2TbgaoYe,1
Serge Chaloff,1Ic9vseHq7wmDPdsZyjMdv,1
