artist_name,artist_id,brand_id
Stan Getz,0FMucZsEnCxs5pqBjHjIc8,10
Hal McKusick,2QfeCxCqmxL7Rk0h6gJtIy,10
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,10
Cannonball Adderley,5v74mT11KGJqadf9sLw4dA,10
Marty Morell,5pVRympcNuHnrUwypg5fWq,10
BOB SCHWARZ,06u9yYuuuZ0exLvF8XG61k,10
Bill Evans & Tony Scott Quartet,43bthZxwNNsmT7u8X8s4mn,10
Bill Evans & Lee Konitz,3xGMU83BGYk6opfPcIK4GG,10
Sonny Stitt,217b0uqAzsOOhGcnoANZqj,10
Bobby McFerrin,2FjkZT851ez950cyPjeYid,10
Chick Corea,5olDKSsFhhmwh8UCWwKtpq,10
Dave Grusin,0SPkat5bgfP5wo2kbqZIwu,10
Eliane Elias,4qKIiUdFND09cgGOc5kfoR,10
Makoto Ozone,7Gv9weyLTeDrDjABqHnged,10
ゲイリー・バートン,0tQbaSXdw26i6oGZyoqaVa,10
Chick Corea Trio,6mFzCDU2A0UitaaGsKuDxv,10
Chick Corea Akoustic Band,2K2uK7PnkK8mMITdUUDK5v,10
Herbie Hancock,2ZvrvbQNrHKwjT7qfGFFUW,10
Chick Corea Band,3rEoU69fHzqOIsT5PmnMf3,10
Sadao Watanabe,2hGDAhezELu9olOncSWZYI,10
Hiromi,7DeuppKQdCVhuWrzzCBBpc,10
The Jive Aces,3hR8kE1jAgMhut0Daw3EL2,10
Glenn Zottola,03nWhlkvRVbQK2uN5Pyp0T,10
Stanley Clarke,1lGt9WgdYGpMnmwGkcCm05,10
Marcus Roberts,6dz608P8sHylVvVVo5OLx2,10
Origin,7bV8v6oa1DQo6pz5ETSSJz,10
John McLaughlin,4v0R1feRiuCDch7aAheVhY,10
"Chick Corea, Pat Metheny, Jack DeJohnette",093V4Stav03VX3DzZIRnju,10
Return To Forever,1txWOvvuItlRlkB4rM0cUK,10
Bobby Timmons Trio,47jpbb07933jSiHmir7yda,10
Johnny Lytle,1YENA5yMZMS2ta6wzLKWPg,10
Art Blakey & The Jazz Messengers,6ykfXAed2KOLOMI3R0TZdz,10
Joe Alexander,7vMiNVR8QUxVtXKeVJF8iD,10
Albert Tootie Heath,53yX28INJxLAZYpUbANw3K,10
Bobby Timmons,0xRqtLGIVSzXM9yg2wFMLC,10
John Hunt,2UQr4xT7gDHJ5Mu5Pceb14,10
Sam Jones,1kAv08slEx0DSJkSOrKlsY,10
Dexter Gordon,3NUsiT2JSyaWAnWaXxDzhQ,10
Art Blakey,6QQuESLtKhAOcLW2TeWC2t,10
His Jazz Messengers,463S9Uj8vl6nXgGMd1HwdK,10
Sam Jones,6ArVhrX5WE3fMuiR1D5kLV,10
Jimmy Cobb,7KLg0R9RSUabK2CG2MTbBJ,10
Sonny Clark,1Sc9ykJB728MAZab1Ocwy8,10
Buddy DeFranco,4PGmuM1NRpb2AynvthlC6y,10
Bennie Green,2hnu0reSXt41AChIYyo4sU,10
Lee Morgan,38C3okxv3fyyOIQUVPCdGX,10
Frank Rosolino,45bXfbMv7GMzRuytlzeQbJ,10
Grant Green,6dAtGAnHCQ1ujMUZ9Ep82k,10
"Buddy De Franco, Sonny Clark, Gene Wright, Bobby White",6yHve6dNk4MqEe7gkGH18I,10
Sonny Criss,5HL4KA3y1IyeAD2TbgaoYe,10
Serge Chaloff,1Ic9vseHq7wmDPdsZyjMdv,10
Red Garland,35iymrFS4VnsKn35ebHKX9,10
Red Garland Quintets,5c9qsZpJN72vRQV0tL6Zgv,10
Leo Wright,5ML6Tuhhg5QQD2B7qD5y8c,10
Art Taylor,3CsHGnB9qK3KYH7xmyGAGX,10
Red Garland Trio,3XYnsz11kFrkx8F3upvnE5,10
Arnett Cobb,6ui4w9G4l3CxehFTGTQtPX,10
Red Garland Quintet,0JsWkl2GlMvsvCQzYUQQ97,10
Donald Byrd,3ZUZYvTkSr7kJQyAXVpqaL,10
Miles Davis Quintet,71Ur25Abq58vksqJINpGdx,10
Art Pepper,3GpMtIOC5ZLvMBMI7IxPvA,10
Clara Mendes,37W5idqXpnDRxbgtXBW5nN,10
Doral,3yMvydJf1VUFfuFjdYK3Hp,10
Lalo Lloyd,0pt9ZkfIL9lvSlsSDg5msh,10
Amazonics,6GB5ciGInIXxCbTrqdgz1W,10
Sao Vicente,0M8bENqBUzh2gnhRZVnFPf,10
Cassandra Beck,6DFSkfaVzPXCNeNk1pcth2,10
Michelle Simonal,6Q5cnVb5SfF6RWedEp57Al,10
Vinícius,5b2ylVrhm7GKFoUjuNk1Op,10
Antônio Carlos Jobim,3pO5VjZ4wOHCMBXOvbMISG,10
Jorge Ben Jor,5JYtpnUKxAzXfHEYpOeeit,10
Bossacucanova,2nB77EV6Al8aHXfxa6YfrW,10
Cris Delanno,1q66oVc7ZO3bFndFCAuOOd,10
Roberto Menescal,2r1d0isPFggU8QaBzvAWmG,10
Renata Gebara,3n5dAuVrB6MblD4OzVNYJw,10
Tiago Iorc,3XRCVOcZHV4ME3fMa1e8JR,10
Pauline Croze,0jaaOnUYwYBQeUTH0sZVe1,10
Marcos Valle,5I0EPnV9gwrZYTbScjnaOk,10
Pedrinhu Junqueira,4kKG3AEqbpG46L55ibh3vy,10
Haicu,0TZZbSrio5ycUbtevSBPyA,10
Bob Tostes,1e5W8e7EdIAwtOreeweLRw,10
Cesária Evora,0Nks3cFWU2a7rooAlFQYgn,10
Marisa Monte,0rSTXALHu0EKAawPLBdODH,10
Emilie-Claire Barlow,4doI7TR51c6DTaveTwpIkg,10
Camille,0gOsZcHl7H3ewXVIEnWFZX,10
Keren Ann,4v1YZL83eLyemlt32wWAoA,10
Carla Bruni,1HVwzNriKEjaeE06okqSpx,10
Brigitte Bardot,1q24xIsAD7JZuVkTLR9TJy,10
Jill Barber,0Geq9Y20DjOlUjvmFZtzGx,10
Michael Giacchino,4kLvhMAuCloLxoP1aVM7Lr,10
Eldissa,56ecKpjIKKUYO0sPAE7JtV,10
The Beautiful South,4fomCZiFUMX73KJ0YQ0V90,10
Stacey Kent,03EYBMnqSchCMp5D9qmFXi,10
Jim Tomlinson,5L3fIRSYQCR3EJwQICfyRq,10
Graham Harvey,1x7a6AcM8lS9mfpkzfIgAt,10
Matt Skelton,1Ak5vW938xaMoVfXuHeZfA,10
John Parricelli,55Ib86Ob0dKLELhJ1gvUri,10
Jeremy Brown,2GryQVS8rv0VqHUGN4Ua3v,10
Zaz,1mbgj8ERPs8lWi7t5cYrdy,10
Nouvelle Vague,4h7NLIlg1oYdEtfQJfyto0,10
Élodie Frégé,6xexoIU7343bCTpIhrl8Ii,10
Bebel Gilberto,6gk4ierjjSVPoZep27VfZz,10
Hailey Tuck,31xWBejhhuVdm9zRmCQuse,10
Chantal Chamberland,1Bkw1ZbvkudC1lY4jTQSpU,10
TIAGO IORC,4iWkwAVzssjb8XgxdoOL6M,10
DUDA BEAT,2QLSJqqGIstNbO6nYRR16o,10
Julio Secchin,0B0FipO3fLbLbHQz5RfTUs,10
Mart'nália,4EUuQxMNowMUEs5gu4BzBX,10
Maria Rita,1C8UBSZs5rOPfxuxTMS6OI,10
Jorge Aragão,2cAooeeHKk2UvzUgIxpS0y,10
Jaloo,1rdXEdH8SRIqbuTbzQzd93,10
Mc Tha,0fpg4Y7Q6ZRDSppLLt7G0n,10
Joe Kinni,1fhYELM6eWtWrAGUIhz7Vk,10
Jakko,3T56aaw6utzSabl8rL6RF0,10
Bianca Chami,2ahNigxP2RyQ3GMsL4OiJL,10
Adriana Calcanhotto,72f733zGuCPEzCSLs9wOVi,10
Breno Gontijo,28xmBXzZcddcKRDT5oI7k1,10
The Fish House,0TXfVIHlCROnWuH89PfnJj,10
Flor de Sal,628z88F0iITfr3921R82Ip,10
Lila,4JMUFi0rRIYoyOo7sDZUoY,10
João Mar,2NV1SEgX1h3DIADJjzRrQy,10
7A.M.,4d6QbAOm25hUeMWTQUygAi,10
DJ Ze Pedro,6qbkUt8IAIzA2sdq9NKN41,10
Silva,50sftj2oW2iBviA6RkTzsz,10
Anitta,7FNnA9vBm6EKceENgCGRMb,10
ANAVITÓRIA,1sPg5EHuQXTMElpZ4iUgXe,10
DENNIS,6xlRSRMLgZbsSNd0BMobwy,10
Bruno Martini,5veVxxPm1vzgi6pO2iVA8L,10
Vitin,2d92LVCevmO89rznIQqOhL,10
KVSH,2uGKgNuq7MnKksXiSO6HjB,10
Breno Miranda,1BEwyy7IePkvyJpA1WSw1n,10
Luciana Mello,0rzVUhvOIVNUbY6uKCpGfb,10
Roberta Sá,4vKCAkbdulcqatglgbi5CG,10
Corneille,3MtvuORtD9K1e6Oyq4vClF,10
Maria Gadú,3uCu2WgyG0Iw50ylOYDSpH,10
Louchie Lou,4DxlG8gbthzgDeDZiywaoQ,10
Michie One,1otleRGxIU5q64yzCNUHsi,10
STRFKR,2Tz1DTzVJ5Gyh8ZwVr6ekU,10
Gilberto Gil,7oEkUINVIj1Nr3Wnj8tzqr,10
Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ,10
Diogo Nogueira,57xRtfFlssbpntpRQOBodd,10
Various Artists,0LyfQWJT6nXafLPZqxe9Of,10
Vanessa Da Mata,57pVvBwa3ZCR9LsVlkLXj7,10
Martinho Da Vila,6rM2yY0GnVcOHMU5GD3y9E,10
Monobloco,4EU2koSlyxLmiyslykCis5,10
Gal Costa,1b8kpp4DUwt1hWaxTiWQhD,10
Marília Mendonça,1yR65psqiazQpeM79CcGh8,10
The Knocks,2x7EATekOPhFGRx3syMGEC,10
Sofi Tukker,586uxXMyD5ObPuzjtrzO1Q,10
Lizzo,56oDRnqbIiwx4mymNEv7dS,10
Surfaces,4ETSs924pXMzjIeD6E9b4u,10
Forrest.,6chWbUfdu6ibyaCXM1w8kQ,10
Biskwiq,7J4Pg0NGyrWoMrROYhnlP6,10
L'Impératrice,4PwlsrN0t5mLN0C827cbEU,10
Papooz,2gaCpvhi31OZtozJKsr5gm,10
Fatima Yamaha,7eZRt08LoDy0nfIS6OwyMP,10
Aeble,2rj2ySmbSsmrzVGtufnXAZ,10
Tom Aspaul,413Q41cUdyDSRGezXozb54,10
Paradis,1JV4iC1UhplRE8RFr8Q9n9,10
Loquàz,0UXNoJjHL9R5z5MjhUG1bl,10
Alain Chamfort,79SJOUvbcH85tS57TH1f4H,10
NZCA LINES,1pmvcZaqyRJw8o6at71MJP,10
NoMBe,5Lhxlge1CR1DrgDAje8Qaw,10
Golden Vessel,6bJCrLZcvsBMzve04BmgwS,10
Elkkle,5O3OUnaadL3aEVi5x6ImOl,10
Mallrat,4OSArit7O2Jaj4mgf3YN7A,10
Warpaint,3AmgGrYHXqgbmZ2yKoIVzO,10
Devendra Banhart,1YZEoYFXx4AxVv13OiOPvZ,10
Bronski Beat,2wpWOzQE5TpA0dVnh5YD08,10
Nicola Cruz,0OltT51j3hIkgaDJqqPzDn,10
Quantic,5ZMwoAjeDtLJ0XRwRTgaK8,10
Thutmose,1igl9M102nuD96lo3ZoW5d,10
Parra for Cuva,238y1dKPtMeFEpX3Y6H1Vr,10
Anna Naklab,6vNe5MINTo5QZyR08sBOBA,10
El Michels Affair,0cLrgpG3pW4MX4nD8h6qCc,10
Lee Fields,3MAzDpqE01xyUmzNsc0Ee0,10
The Shacks,6vqxTQz5ZOfRSQZWfes7mR,10
Armando Young,1f1CocvNRSmgLgtqMsA0AR,10
Clairo,3l0CmX0FuQjFxr8SK7Vqag,10
Hotlane,0EDApaPwmzfdXAeQVSMjqv,10
DRAMA,7LvvNoUPwTZpgXDWBRrfHg,10
The George Kaplan Conspiracy,1oghnjbVNJIYKnNhV3Y5cR,10
Patrick Holland,0dns940bo2pILe1Flk0WH3,10
Denai Moore,4bS7w1U8P3Zuaa5jmj3mvN,10
KDA,3EK3opK9Hp93HJjBPupzfg,10
Crazy P,6jOz2B9qeID4dLP1o8bFGf,10
Joe Goddard,380fnmlGnkyueBMqGWx2k5,10
Elder Island,3EnbnmqrrvApHJs6FMvYik,10
Rhye,2AcUPzkVWo81vumdzeLLRN,10
Poolside,5szdY7KaSi7epwyffrbV8c,10
Fatnotronic,5evxKull73cP7iadarMC99,10
Meeka Kates,24XZ9joYiC4hzMYXihqgc1,10
The Blaze,1Dt1UKLtrJIW1xxRBejjos,10
Weval,12tZvy2xFpWSkuJ3FsfisZ,10
SLO,4w0X9CxVeoMeDucb4QT6Zl,10
RAC,4AGwPDdh1y8hochNzHy5HC,10
Satin Jackets,5Gn7NoCZvbVlGgtZMILRcv,10
David Harks,6j8GXOmXESx4CKWRdIYtCB,10
Lewis OfMan,1hkRfKGoJisJDbo6eSf1pg,10
